0	0	0	40	31	0	0	2	8	1	0	1	415
0	0	0	41	29	0	0	2	9	1	1	1	417
0	0	0	42	27	0	0	2	10	1	2	1	419
0	0	0	43	25	0	0	2	11	1	3	0	188
0	0	0	44	23	0	0	2	12	1	4	0	186
0	0	0	45	21	0	0	2	13	1	5	0	184
0	0	0	46	19	0	0	2	14	1	6	0	182
0	0	0	47	17	0	0	2	15	1	7	0	180
0	0	0	48	47	0	0	3	0	0	0	2	801
0	0	0	49	45	0	0	3	1	0	1	2	803
0	0	0	50	43	0	0	3	2	0	2	2	805
0	0	0	51	41	0	0	3	3	0	3	2	807
0	0	0	52	39	0	0	3	4	0	4	2	809
0	0	0	53	37	0	0	3	5	0	5	2	811
0	0	0	54	35	0	0	3	6	0	6	1	401
0	0	0	55	33	0	0	3	7	0	7	1	403
0	0	0	56	63	0	0	3	8	1	0	1	405
0	0	0	57	61	0	0	3	9	1	1	1	407
0	0	0	58	59	0	0	3	10	1	2	1	409
0	0	0	59	57	0	0	3	11	1	3	0	198
0	0	0	60	55	0	0	3	12	1	4	0	196
0	0	0	61	53	0	0	3	13	1	5	0	194
0	0	0	62	51	0	0	3	14	1	6	0	192
0	0	0	63	49	0	0	3	15	1	7	0	190
0	0	0	64	78	0	0	4	0	0	0	0	171
0	0	0	65	76	0	0	4	1	0	1	0	173
0	0	0	66	74	0	0	4	2	0	2	0	175
0	0	0	67	72	0	0	4	3	0	3	0	177
0	0	0	68	70	0	0	4	4	0	4	0	179
0	0	0	69	68	0	0	4	5	0	5	1	428
0	0	0	70	66	0	0	4	6	0	6	1	426
0	0	0	71	64	0	0	4	7	0	7	1	424
0	0	0	72	94	0	0	4	8	1	0	1	422
0	0	0	73	92	0	0	4	9	1	1	1	420
0	0	0	74	90	0	0	4	10	1	2	2	834
0	0	0	75	88	0	0	4	11	1	3	2	832
0	0	0	76	86	0	0	4	12	1	4	2	830
0	0	0	77	84	0	0	4	13	1	5	2	828
0	0	0	78	82	0	0	4	14	1	6	2	826
0	0	0	79	80	0	0	4	15	1	7	2	824
0	0	0	80	110	0	0	5	0	0	0	0	161
0	0	0	81	108	0	0	5	1	0	1	0	163
0	0	0	82	106	0	0	5	2	0	2	0	165
0	0	0	83	104	0	0	5	3	0	3	0	167
0	0	0	84	102	0	0	5	4	0	4	0	169
0	0	0	85	100	0	0	5	5	0	5	1	438
0	0	0	86	98	0	0	5	6	0	6	1	436
0	0	0	87	96	0	0	5	7	0	7	1	434
0	0	0	88	126	0	0	5	8	1	0	1	432
0	0	0	89	124	0	0	5	9	1	1	1	430
0	0	0	90	122	0	0	5	10	1	2	2	846
0	0	0	91	120	0	0	5	11	1	3	2	844
0	0	0	92	118	0	0	5	12	1	4	2	842
0	0	0	93	116	0	0	5	13	1	5	2	840
0	0	0	94	114	0	0	5	14	1	6	2	838
0	0	0	95	112	0	0	5	15	1	7	2	836
0	0	0	96	79	0	0	6	0	0	0	2	825
0	0	0	97	77	0	0	6	1	0	1	2	827
0	0	0	98	75	0	0	6	2	0	2	2	829
0	0	0	99	73	0	0	6	3	0	3	2	831
0	0	0	100	71	0	0	6	4	0	4	2	833
0	0	0	101	69	0	0	6	5	0	5	2	835
0	0	0	102	67	0	0	6	6	0	6	1	421
0	0	0	103	65	0	0	6	7	0	7	1	423
0	0	0	104	95	0	0	6	8	1	0	1	425
0	0	0	105	93	0	0	6	9	1	1	1	427
0	0	0	106	91	0	0	6	10	1	2	1	429
0	0	0	107	89	0	0	6	11	1	3	0	178
0	0	0	108	87	0	0	6	12	1	4	0	176
0	0	0	109	85	0	0	6	13	1	5	0	174
0	0	0	110	83	0	0	6	14	1	6	0	172
0	0	0	111	81	0	0	6	15	1	7	0	170
0	0	0	112	111	0	0	7	0	0	0	2	837
0	0	0	113	109	0	0	7	1	0	1	2	839
0	0	0	114	107	0	0	7	2	0	2	2	841
0	0	0	115	105	0	0	7	3	0	3	2	843
0	0	0	116	103	0	0	7	4	0	4	2	845
0	0	0	117	101	0	0	7	5	0	5	2	847
0	0	0	118	99	0	0	7	6	0	6	1	431
0	0	0	119	97	0	0	7	7	0	7	1	433
0	0	0	120	127	0	0	7	8	1	0	1	435
0	0	0	121	125	0	0	7	9	1	1	1	437
0	0	0	122	123	0	0	7	10	1	2	1	439
0	0	0	123	121	0	0	7	11	1	3	0	168
0	0	0	124	119	0	0	7	12	1	4	0	166
0	0	0	125	117	0	0	7	13	1	5	0	164
0	0	0	126	115	0	0	7	14	1	6	0	162
0	0	0	127	113	0	0	7	15	1	7	0	160
0	2	1	0	14	2	1	0	0	0	0	0	141
0	2	1	1	12	2	1	0	1	0	1	0	143
0	2	1	2	10	2	1	0	2	0	2	0	145
0	2	1	3	8	2	1	0	3	0	3	0	147
0	2	1	4	6	2	1	0	4	0	4	0	149
0	2	1	5	4	2	1	0	5	0	5	1	458
0	2	1	6	2	2	1	0	6	0	6	1	456
0	2	1	7	0	2	1	0	7	0	7	1	454
0	2	1	8	30	2	1	0	8	1	0	1	452
0	2	1	9	28	2	1	0	9	1	1	1	450
0	2	1	10	26	2	1	0	10	1	2	2	870
0	2	1	11	24	2	1	0	11	1	3	2	868
0	2	1	12	22	2	1	0	12	1	4	2	866
0	2	1	13	20	2	1	0	13	1	5	2	864
0	2	1	14	18	2	1	0	14	1	6	2	862
0	2	1	15	16	2	1	0	15	1	7	2	860
0	2	1	16	46	2	1	1	0	0	0	0	151
0	2	1	17	44	2	1	1	1	0	1	0	153
0	2	1	18	42	2	1	1	2	0	2	0	155
0	2	1	19	40	2	1	1	3	0	3	0	157
0	2	1	20	38	2	1	1	4	0	4	0	159
0	2	1	21	36	2	1	1	5	0	5	1	448
0	2	1	22	34	2	1	1	6	0	6	1	446
0	2	1	23	32	2	1	1	7	0	7	1	444
0	2	1	24	62	2	1	1	8	1	0	1	442
0	2	1	25	60	2	1	1	9	1	1	1	440
0	2	1	26	58	2	1	1	10	1	2	2	858
0	2	1	27	56	2	1	1	11	1	3	2	856
0	2	1	28	54	2	1	1	12	1	4	2	854
0	2	1	29	52	2	1	1	13	1	5	2	852
0	2	1	30	50	2	1	1	14	1	6	2	850
0	2	1	31	48	2	1	1	15	1	7	2	848
0	2	1	32	15	2	1	2	0	0	0	2	861
0	2	1	33	13	2	1	2	1	0	1	2	863
0	2	1	34	11	2	1	2	2	0	2	2	865
0	2	1	35	9	2	1	2	3	0	3	2	867
0	2	1	36	7	2	1	2	4	0	4	2	869
0	2	1	37	5	2	1	2	5	0	5	2	871
0	2	1	38	3	2	1	2	6	0	6	1	451
0	2	1	39	1	2	1	2	7	0	7	1	453
0	2	1	40	31	2	1	2	8	1	0	1	455
0	2	1	41	29	2	1	2	9	1	1	1	457
0	2	1	42	27	2	1	2	10	1	2	1	459
0	2	1	43	25	2	1	2	11	1	3	0	148
0	2	1	44	23	2	1	2	12	1	4	0	146
0	2	1	45	21	2	1	2	13	1	5	0	144
0	2	1	46	19	2	1	2	14	1	6	0	142
0	2	1	47	17	2	1	2	15	1	7	0	140
0	2	1	48	47	2	1	3	0	0	0	2	849
0	2	1	49	45	2	1	3	1	0	1	2	851
0	2	1	50	43	2	1	3	2	0	2	2	853
0	2	1	51	41	2	1	3	3	0	3	2	855
0	2	1	52	39	2	1	3	4	0	4	2	857
0	2	1	53	37	2	1	3	5	0	5	2	859
0	2	1	54	35	2	1	3	6	0	6	1	441
0	2	1	55	33	2	1	3	7	0	7	1	443
0	2	1	56	63	2	1	3	8	1	0	1	445
0	2	1	57	61	2	1	3	9	1	1	1	447
0	2	1	58	59	2	1	3	10	1	2	1	449
0	2	1	59	57	2	1	3	11	1	3	0	158
0	2	1	60	55	2	1	3	12	1	4	0	156
0	2	1	61	53	2	1	3	13	1	5	0	154
0	2	1	62	51	2	1	3	14	1	6	0	152
0	2	1	63	49	2	1	3	15	1	7	0	150
0	2	1	64	78	2	1	4	0	0	0	0	131
0	2	1	65	76	2	1	4	1	0	1	0	133
0	2	1	66	74	2	1	4	2	0	2	0	135
0	2	1	67	72	2	1	4	3	0	3	0	137
0	2	1	68	70	2	1	4	4	0	4	0	139
0	2	1	69	68	2	1	4	5	0	5	1	468
0	2	1	70	66	2	1	4	6	0	6	1	466
0	2	1	71	64	2	1	4	7	0	7	1	464
0	2	1	72	94	2	1	4	8	1	0	1	462
0	2	1	73	92	2	1	4	9	1	1	1	460
0	2	1	74	90	2	1	4	10	1	2	2	882
0	2	1	75	88	2	1	4	11	1	3	2	880
0	2	1	76	86	2	1	4	12	1	4	2	878
0	2	1	77	84	2	1	4	13	1	5	2	876
0	2	1	78	82	2	1	4	14	1	6	2	874
0	2	1	79	80	2	1	4	15	1	7	2	872
0	2	1	80	110	2	1	5	0	0	0	0	121
0	2	1	81	108	2	1	5	1	0	1	0	123
0	2	1	82	106	2	1	5	2	0	2	0	125
0	2	1	83	104	2	1	5	3	0	3	0	127
0	2	1	84	102	2	1	5	4	0	4	0	129
0	2	1	85	100	2	1	5	5	0	5	1	478
0	2	1	86	98	2	1	5	6	0	6	1	476
0	2	1	87	96	2	1	5	7	0	7	1	474
0	2	1	88	126	2	1	5	8	1	0	1	472
0	2	1	89	124	2	1	5	9	1	1	1	470
0	2	1	90	122	2	1	5	10	1	2	2	894
0	2	1	91	120	2	1	5	11	1	3	2	892
0	2	1	92	118	2	1	5	12	1	4	2	890
0	2	1	93	116	2	1	5	13	1	5	2	888
0	2	1	94	114	2	1	5	14	1	6	2	886
0	2	1	95	112	2	1	5	15	1	7	2	884
0	2	1	96	79	2	1	6	0	0	0	2	873
0	2	1	97	77	2	1	6	1	0	1	2	875
0	2	1	98	75	2	1	6	2	0	2	2	877
0	2	1	99	73	2	1	6	3	0	3	2	879
0	2	1	100	71	2	1	6	4	0	4	2	881
0	2	1	101	69	2	1	6	5	0	5	2	883
0	2	1	102	67	2	1	6	6	0	6	1	461
0	2	1	103	65	2	1	6	7	0	7	1	463
0	2	1	104	95	2	1	6	8	1	0	1	465
0	2	1	105	93	2	1	6	9	1	1	1	467
0	2	1	106	91	2	1	6	10	1	2	1	469
0	2	1	107	89	2	1	6	11	1	3	0	138
0	2	1	108	87	2	1	6	12	1	4	0	136
0	2	1	109	85	2	1	6	13	1	5	0	134
0	2	1	110	83	2	1	6	14	1	6	0	132
0	2	1	111	81	2	1	6	15	1	7	0	130
0	2	1	112	111	2	1	7	0	0	0	2	885
0	2	1	113	109	2	1	7	1	0	1	2	887
0	2	1	114	107	2	1	7	2	0	2	2	889
0	2	1	115	105	2	1	7	3	0	3	2	891
0	2	1	116	103	2	1	7	4	0	4	2	893
0	2	1	117	101	2	1	7	5	0	5	2	895
0	2	1	118	99	2	1	7	6	0	6	1	471
0	2	1	119	97	2	1	7	7	0	7	1	473
0	2	1	120	127	2	1	7	8	1	0	1	475
0	2	1	121	125	2	1	7	9	1	1	1	477
0	2	1	122	123	2	1	7	10	1	2	1	479
0	2	1	123	121	2	1	7	11	1	3	0	128
0	2	1	124	119	2	1	7	12	1	4	0	126
0	2	1	125	117	2	1	7	13	1	5	0	124
0	2	1	126	115	2	1	7	14	1	6	0	122
0	2	1	127	113	2	1	7	15	1	7	0	120
0	1	1	0	14	1	2	0	0	0	0	0	101
0	1	1	1	12	1	2	0	1	0	1	0	103
0	1	1	2	10	1	2	0	2	0	2	0	105
0	1	1	3	8	1	2	0	3	0	3	0	107
0	1	1	4	6	1	2	0	4	0	4	0	109
0	1	1	5	4	1	2	0	5	0	5	1	498
0	1	1	6	2	1	2	0	6	0	6	1	496
0	1	1	7	0	1	2	0	7	0	7	1	494
0	1	1	8	30	1	2	0	8	1	0	1	492
0	1	1	9	28	1	2	0	9	1	1	1	490
0	1	1	10	26	1	2	0	10	1	2	2	918
0	1	1	11	24	1	2	0	11	1	3	2	916
0	1	1	12	22	1	2	0	12	1	4	2	914
0	1	1	13	20	1	2	0	13	1	5	2	912
0	1	1	14	18	1	2	0	14	1	6	2	910
0	1	1	15	16	1	2	0	15	1	7	2	908
0	1	1	16	46	1	2	1	0	0	0	0	111
0	1	1	17	44	1	2	1	1	0	1	0	113
0	1	1	18	42	1	2	1	2	0	2	0	115
0	1	1	19	40	1	2	1	3	0	3	0	117
0	1	1	20	38	1	2	1	4	0	4	0	119
0	1	1	21	36	1	2	1	5	0	5	1	488
0	1	1	22	34	1	2	1	6	0	6	1	486
0	1	1	23	32	1	2	1	7	0	7	1	484
0	1	1	24	62	1	2	1	8	1	0	1	482
0	1	1	25	60	1	2	1	9	1	1	1	480
0	1	1	26	58	1	2	1	10	1	2	2	906
0	1	1	27	56	1	2	1	11	1	3	2	904
0	1	1	28	54	1	2	1	12	1	4	2	902
0	1	1	29	52	1	2	1	13	1	5	2	900
0	1	1	30	50	1	2	1	14	1	6	2	898
0	1	1	31	48	1	2	1	15	1	7	2	896
0	1	1	32	15	1	2	2	0	0	0	2	909
0	1	1	33	13	1	2	2	1	0	1	2	911
0	1	1	34	11	1	2	2	2	0	2	2	913
0	1	1	35	9	1	2	2	3	0	3	2	915
0	1	1	36	7	1	2	2	4	0	4	2	917
0	1	1	37	5	1	2	2	5	0	5	2	919
0	1	1	38	3	1	2	2	6	0	6	1	491
0	1	1	39	1	1	2	2	7	0	7	1	493
0	1	1	40	31	1	2	2	8	1	0	1	495
0	1	1	41	29	1	2	2	9	1	1	1	497
0	1	1	42	27	1	2	2	10	1	2	1	499
0	1	1	43	25	1	2	2	11	1	3	0	108
0	1	1	44	23	1	2	2	12	1	4	0	106
0	1	1	45	21	1	2	2	13	1	5	0	104
0	1	1	46	19	1	2	2	14	1	6	0	102
0	1	1	47	17	1	2	2	15	1	7	0	100
0	1	1	48	47	1	2	3	0	0	0	2	897
0	1	1	49	45	1	2	3	1	0	1	2	899
0	1	1	50	43	1	2	3	2	0	2	2	901
0	1	1	51	41	1	2	3	3	0	3	2	903
0	1	1	52	39	1	2	3	4	0	4	2	905
0	1	1	53	37	1	2	3	5	0	5	2	907
0	1	1	54	35	1	2	3	6	0	6	1	481
0	1	1	55	33	1	2	3	7	0	7	1	483
0	1	1	56	63	1	2	3	8	1	0	1	485
0	1	1	57	61	1	2	3	9	1	1	1	487
0	1	1	58	59	1	2	3	10	1	2	1	489
0	1	1	59	57	1	2	3	11	1	3	0	118
0	1	1	60	55	1	2	3	12	1	4	0	116
0	1	1	61	53	1	2	3	13	1	5	0	114
0	1	1	62	51	1	2	3	14	1	6	0	112
0	1	1	63	49	1	2	3	15	1	7	0	110
0	1	1	64	78	1	2	4	0	0	0	0	91
0	1	1	65	76	1	2	4	1	0	1	0	93
0	1	1	66	74	1	2	4	2	0	2	0	95
0	1	1	67	72	1	2	4	3	0	3	0	97
0	1	1	68	70	1	2	4	4	0	4	0	99
0	1	1	69	68	1	2	4	5	0	5	1	508
0	1	1	70	66	1	2	4	6	0	6	1	506
0	1	1	71	64	1	2	4	7	0	7	1	504
0	1	1	72	94	1	2	4	8	1	0	1	502
0	1	1	73	92	1	2	4	9	1	1	1	500
0	1	1	74	90	1	2	4	10	1	2	2	930
0	1	1	75	88	1	2	4	11	1	3	2	928
0	1	1	76	86	1	2	4	12	1	4	2	926
0	1	1	77	84	1	2	4	13	1	5	2	924
0	1	1	78	82	1	2	4	14	1	6	2	922
0	1	1	79	80	1	2	4	15	1	7	2	920
0	1	1	80	110	1	2	5	0	0	0	0	81
0	1	1	81	108	1	2	5	1	0	1	0	83
0	1	1	82	106	1	2	5	2	0	2	0	85
0	1	1	83	104	1	2	5	3	0	3	0	87
0	1	1	84	102	1	2	5	4	0	4	0	89
0	1	1	85	100	1	2	5	5	0	5	1	518
0	1	1	86	98	1	2	5	6	0	6	1	516
0	1	1	87	96	1	2	5	7	0	7	1	514
0	1	1	88	126	1	2	5	8	1	0	1	512
0	1	1	89	124	1	2	5	9	1	1	1	510
0	1	1	90	122	1	2	5	10	1	2	2	942
0	1	1	91	120	1	2	5	11	1	3	2	940
0	1	1	92	118	1	2	5	12	1	4	2	938
0	1	1	93	116	1	2	5	13	1	5	2	936
0	1	1	94	114	1	2	5	14	1	6	2	934
0	1	1	95	112	1	2	5	15	1	7	2	932
0	1	1	96	79	1	2	6	0	0	0	2	921
0	1	1	97	77	1	2	6	1	0	1	2	923
0	1	1	98	75	1	2	6	2	0	2	2	925
0	1	1	99	73	1	2	6	3	0	3	2	927
0	1	1	100	71	1	2	6	4	0	4	2	929
0	1	1	101	69	1	2	6	5	0	5	2	931
0	1	1	102	67	1	2	6	6	0	6	1	501
0	1	1	103	65	1	2	6	7	0	7	1	503
0	1	1	104	95	1	2	6	8	1	0	1	505
0	1	1	105	93	1	2	6	9	1	1	1	507
0	1	1	106	91	1	2	6	10	1	2	1	509
0	1	1	107	89	1	2	6	11	1	3	0	98
0	1	1	108	87	1	2	6	12	1	4	0	96
0	1	1	109	85	1	2	6	13	1	5	0	94
0	1	1	110	83	1	2	6	14	1	6	0	92
0	1	1	111	81	1	2	6	15	1	7	0	90
0	1	1	112	111	1	2	7	0	0	0	2	933
0	1	1	113	109	1	2	7	1	0	1	2	935
0	1	1	114	107	1	2	7	2	0	2	2	937
0	1	1	115	105	1	2	7	3	0	3	2	939
0	1	1	116	103	1	2	7	4	0	4	2	941
0	1	1	117	101	1	2	7	5	0	5	2	943
0	1	1	118	99	1	2	7	6	0	6	1	511
0	1	1	119	97	1	2	7	7	0	7	1	513
0	1	1	120	127	1	2	7	8	1	0	1	515
0	1	1	121	125	1	2	7	9	1	1	1	517
0	1	1	122	123	1	2	7	10	1	2	1	519
0	1	1	123	121	1	2	7	11	1	3	0	88
0	1	1	124	119	1	2	7	12	1	4	0	86
0	1	1	125	117	1	2	7	13	1	5	0	84
0	1	1	126	115	1	2	7	14	1	6	0	82
0	1	1	127	113	1	2	7	15	1	7	0	80
0	0	1	0	14	0	3	0	0	0	0	0	61
0	0	1	1	12	0	3	0	1	0	1	0	63
0	0	1	2	10	0	3	0	2	0	2	0	65
0	0	1	3	8	0	3	0	3	0	3	0	67
0	0	1	4	6	0	3	0	4	0	4	0	69
0	0	1	5	4	0	3	0	5	0	5	1	538
0	0	1	6	2	0	3	0	6	0	6	1	536
0	0	1	7	0	0	3	0	7	0	7	1	534
0	0	1	8	30	0	3	0	8	1	0	1	532
0	0	1	9	28	0	3	0	9	1	1	1	530
0	0	1	10	26	0	3	0	10	1	2	2	966
0	0	1	11	24	0	3	0	11	1	3	2	964
0	0	1	12	22	0	3	0	12	1	4	2	962
0	0	1	13	20	0	3	0	13	1	5	2	960
0	0	1	14	18	0	3	0	14	1	6	2	958
0	0	1	15	16	0	3	0	15	1	7	2	956
0	0	1	16	46	0	3	1	0	0	0	0	71
0	0	1	17	44	0	3	1	1	0	1	0	73
0	0	1	18	42	0	3	1	2	0	2	0	75
0	0	1	19	40	0	3	1	3	0	3	0	77
0	0	1	20	38	0	3	1	4	0	4	0	79
0	0	1	21	36	0	3	1	5	0	5	1	528
0	0	1	22	34	0	3	1	6	0	6	1	526
0	0	1	23	32	0	3	1	7	0	7	1	524
0	0	1	24	62	0	3	1	8	1	0	1	522
0	0	1	25	60	0	3	1	9	1	1	1	520
0	0	1	26	58	0	3	1	10	1	2	2	954
0	0	1	27	56	0	3	1	11	1	3	2	952
0	0	1	28	54	0	3	1	12	1	4	2	950
0	0	1	29	52	0	3	1	13	1	5	2	948
0	0	1	30	50	0	3	1	14	1	6	2	946
0	0	1	31	48	0	3	1	15	1	7	2	944
0	0	1	32	15	0	3	2	0	0	0	2	957
0	0	1	33	13	0	3	2	1	0	1	2	959
0	0	1	34	11	0	3	2	2	0	2	2	961
0	0	1	35	9	0	3	2	3	0	3	2	963
0	0	1	36	7	0	3	2	4	0	4	2	965
0	0	1	37	5	0	3	2	5	0	5	2	967
0	0	1	38	3	0	3	2	6	0	6	1	531
0	0	1	39	1	0	3	2	7	0	7	1	533
0	0	1	40	31	0	3	2	8	1	0	1	535
0	0	1	41	29	0	3	2	9	1	1	1	537
0	0	1	42	27	0	3	2	10	1	2	1	539
0	0	1	43	25	0	3	2	11	1	3	0	68
0	0	1	44	23	0	3	2	12	1	4	0	66
0	0	1	45	21	0	3	2	13	1	5	0	64
0	0	1	46	19	0	3	2	14	1	6	0	62
0	0	1	47	17	0	3	2	15	1	7	0	60
0	0	1	48	47	0	3	3	0	0	0	2	945
0	0	1	49	45	0	3	3	1	0	1	2	947
0	0	1	50	43	0	3	3	2	0	2	2	949
0	0	1	51	41	0	3	3	3	0	3	2	951
0	0	1	52	39	0	3	3	4	0	4	2	953
0	0	1	53	37	0	3	3	5	0	5	2	955
0	0	1	54	35	0	3	3	6	0	6	1	521
0	0	1	55	33	0	3	3	7	0	7	1	523
0	0	1	56	63	0	3	3	8	1	0	1	525
0	0	1	57	61	0	3	3	9	1	1	1	527
0	0	1	58	59	0	3	3	10	1	2	1	529
0	0	1	59	57	0	3	3	11	1	3	0	78
0	0	1	60	55	0	3	3	12	1	4	0	76
0	0	1	61	53	0	3	3	13	1	5	0	74
0	0	1	62	51	0	3	3	14	1	6	0	72
0	0	1	63	49	0	3	3	15	1	7	0	70
0	0	1	64	78	0	3	4	0	0	0	0	51
0	0	1	65	76	0	3	4	1	0	1	0	53
0	0	1	66	74	0	3	4	2	0	2	0	55
0	0	1	67	72	0	3	4	3	0	3	0	57
0	0	1	68	70	0	3	4	4	0	4	0	59
0	0	1	69	68	0	3	4	5	0	5	1	548
0	0	1	70	66	0	3	4	6	0	6	1	546
0	0	1	71	64	0	3	4	7	0	7	1	544
0	0	1	72	94	0	3	4	8	1	0	1	542
0	0	1	73	92	0	3	4	9	1	1	1	540
0	0	1	74	90	0	3	4	10	1	2	2	978
0	0	1	75	88	0	3	4	11	1	3	2	976
0	0	1	76	86	0	3	4	12	1	4	2	974
0	0	1	77	84	0	3	4	13	1	5	2	972
0	0	1	78	82	0	3	4	14	1	6	2	970
0	0	1	79	80	0	3	4	15	1	7	2	968
0	0	1	80	110	0	3	5	0	0	0	0	41
0	0	1	81	108	0	3	5	1	0	1	0	43
0	0	1	82	106	0	3	5	2	0	2	0	45
0	0	1	83	104	0	3	5	3	0	3	0	47
0	0	1	84	102	0	3	5	4	0	4	0	49
0	0	1	85	100	0	3	5	5	0	5	1	558
0	0	1	86	98	0	3	5	6	0	6	1	556
0	0	1	87	96	0	3	5	7	0	7	1	554
0	0	1	88	126	0	3	5	8	1	0	1	552
0	0	1	89	124	0	3	5	9	1	1	1	550
0	0	1	90	122	0	3	5	10	1	2	2	990
0	0	1	91	120	0	3	5	11	1	3	2	988
0	0	1	92	118	0	3	5	12	1	4	2	986
0	0	1	93	116	0	3	5	13	1	5	2	984
0	0	1	94	114	0	3	5	14	1	6	2	982
0	0	1	95	112	0	3	5	15	1	7	2	980
0	0	1	96	79	0	3	6	0	0	0	2	969
0	0	1	97	77	0	3	6	1	0	1	2	971
0	0	1	98	75	0	3	6	2	0	2	2	973
0	0	1	99	73	0	3	6	3	0	3	2	975
0	0	1	100	71	0	3	6	4	0	4	2	977
0	0	1	101	69	0	3	6	5	0	5	2	979
0	0	1	102	67	0	3	6	6	0	6	1	541
0	0	1	103	65	0	3	6	7	0	7	1	543
0	0	1	104	95	0	3	6	8	1	0	1	545
0	0	1	105	93	0	3	6	9	1	1	1	547
0	0	1	106	91	0	3	6	10	1	2	1	549
0	0	1	107	89	0	3	6	11	1	3	0	58
0	0	1	108	87	0	3	6	12	1	4	0	56
0	0	1	109	85	0	3	6	13	1	5	0	54
0	0	1	110	83	0	3	6	14	1	6	0	52
0	0	1	111	81	0	3	6	15	1	7	0	50
0	0	1	112	111	0	3	7	0	0	0	2	981
0	0	1	113	109	0	3	7	1	0	1	2	983
0	0	1	114	107	0	3	7	2	0	2	2	985
0	0	1	115	105	0	3	7	3	0	3	2	987
0	0	1	116	103	0	3	7	4	0	4	2	989
0	0	1	117	101	0	3	7	5	0	5	2	991
0	0	1	118	99	0	3	7	6	0	6	1	551
0	0	1	119	97	0	3	7	7	0	7	1	553
0	0	1	120	127	0	3	7	8	1	0	1	555
0	0	1	121	125	0	3	7	9	1	1	1	557
0	0	1	122	123	0	3	7	10	1	2	1	559
0	0	1	123	121	0	3	7	11	1	3	0	48
0	0	1	124	119	0	3	7	12	1	4	0	46
0	0	1	125	117	0	3	7	13	1	5	0	44
0	0	1	126	115	0	3	7	14	1	6	0	42
0	0	1	127	113	0	3	7	15	1	7	0	40
0	2	2	0	14	2	4	0	0	0	0	0	21
0	2	2	1	12	2	4	0	1	0	1	0	23
0	2	2	2	10	2	4	0	2	0	2	0	25
0	2	2	3	8	2	4	0	3	0	3	0	27
0	2	2	4	6	2	4	0	4	0	4	0	29
0	2	2	5	4	2	4	0	5	0	5	1	578
0	2	2	6	2	2	4	0	6	0	6	1	576
0	2	2	7	0	2	4	0	7	0	7	1	574
0	2	2	8	30	2	4	0	8	1	0	1	572
0	2	2	9	28	2	4	0	9	1	1	1	570
0	2	2	10	26	2	4	0	10	1	2	2	1014
0	2	2	11	24	2	4	0	11	1	3	2	1012
0	2	2	12	22	2	4	0	12	1	4	2	1010
0	2	2	13	20	2	4	0	13	1	5	2	1008
0	2	2	14	18	2	4	0	14	1	6	2	1006
0	2	2	15	16	2	4	0	15	1	7	2	1004
0	2	2	16	46	2	4	1	0	0	0	0	31
0	2	2	17	44	2	4	1	1	0	1	0	33
0	2	2	18	42	2	4	1	2	0	2	0	35
0	2	2	19	40	2	4	1	3	0	3	0	37
0	2	2	20	38	2	4	1	4	0	4	0	39
0	2	2	21	36	2	4	1	5	0	5	1	568
0	2	2	22	34	2	4	1	6	0	6	1	566
0	2	2	23	32	2	4	1	7	0	7	1	564
0	2	2	24	62	2	4	1	8	1	0	1	562
0	2	2	25	60	2	4	1	9	1	1	1	560
